Datetime,MAE,P_Waterlevel,P_Waterlevel.1,P_Waterlevel.2,P_Waterlevel.3,T_Waterlevel,T_Waterlevel.1,T_Waterlevel.2,T_Waterlevel.3
2022-09-18,0.29484112377896726,15.860627174377441,12.533500671386719,12.54291820526123,21.226531982421875,15.942708333333332,12.003250000000001,12.003250000000001,21.629962499999998
2022-09-19,0.29292041762324517,15.860629081726074,12.533588409423828,12.543025016784668,21.226661682128906,15.949791666666668,12.054916666666667,12.054916666666667,21.65863611111111
2022-09-20,0.2909836872276652,15.863361358642578,12.567627906799316,12.583112716674805,21.2647705078125,15.954708333333333,12.081916666666666,12.081916666666666,21.672386111111113
2022-09-21,0.2895471255629741,15.862903594970703,12.562280654907227,12.576811790466309,21.25861930847168,15.955541666666667,12.11225,12.11225,21.68688611111111
2022-09-22,0.2882597676826603,15.862396240234375,12.556142807006836,12.569557189941406,21.251632690429688,15.955875,12.13475,12.13475,21.703802777777774
2022-09-23,0.286058522553542,15.862305641174316,12.555087089538574,12.568320274353027,21.25041961669922,15.956208333333333,12.151083333333334,12.151083333333334,21.718302777777776
2022-09-24,0.28511217670448535,15.861063957214355,12.538457870483398,12.548648834228516,21.231773376464844,15.956541666666668,12.15825,12.15825,21.72455277777778
2022-09-25,0.28444022216946013,15.860835075378418,12.534701347351074,12.544145584106445,21.22749900817871,15.957958333333332,12.167166666666668,12.167166666666668,21.724469444444445
2022-09-26,0.28332957242729107,15.860699653625488,12.530852317810059,12.539182662963867,21.222532272338867,15.958374999999997,12.18275,12.18275,21.735386111111108
2022-09-27,0.28307088885181175,15.861251831054688,12.538311004638672,12.54787540435791,21.230619430541992,15.962541666666667,12.206166666666666,12.206166666666666,21.74413611111111
2022-09-28,0.2821707655689816,15.861435890197754,12.540925979614258,12.551033973693848,21.233610153198242,15.966291666666667,12.2255,12.2255,21.75743240740741
2022-09-29,0.28095530173815825,15.861651420593262,12.544166564941406,12.554886817932129,21.23726463317871,15.964625000000002,12.223083333333333,12.223083333333333,21.760237962962965
2022-09-30,0.2797209539675055,15.861878395080566,12.547529220581055,12.5589017868042,21.241119384765625,15.95825,12.227166666666667,12.227166666666667,21.764265740740743
2022-10-01,0.2786018041528751,15.862492561340332,12.554944038391113,12.567649841308594,21.249473571777344,15.958583333333332,12.233749999999999,12.233749999999999,21.76968240740741
2022-10-02,0.27810568257316726,15.864083290100098,12.571523666381836,12.586893081665039,21.267972946166992,15.958916666666665,12.243166666666667,12.243166666666667,21.77473796296296
2022-10-03,0.27802693686506047,15.865280151367188,12.58302116394043,12.6001615524292,21.28092384338379,15.959249999999999,12.252833333333333,12.252833333333333,21.77990462962963
2022-10-04,0.275572073526534,15.86496353149414,12.579578399658203,12.59609317779541,21.27686882019043,15.959583333333335,12.257499999999999,12.257499999999999,21.778432407407408
2022-10-05,0.2734155407277422,15.867196083068848,12.597929000854492,12.616792678833008,21.297142028808594,15.962083333333334,12.283999999999999,12.283999999999999,21.798182407407406
2022-10-06,0.2727887222372345,15.868017196655273,12.604255676269531,12.623937606811523,21.304231643676758,15.989583333333334,12.343,12.343,21.845807407407406
2022-10-07,0.2723414075106107,15.868013381958008,12.604166030883789,12.623832702636719,21.30413246154785,16.029916666666665,12.4335,12.4335,21.93932824074074
2022-10-08,0.27186590991994075,15.869976043701172,12.618144989013672,12.639524459838867,21.319847106933594,16.03541666666667,12.4755,12.4755,21.972411574074076
2022-10-09,0.2707368362771226,15.871289253234863,12.626121520996094,12.648173332214355,21.328340530395508,16.03558333333333,12.497166666666665,12.497166666666665,21.98647638888889
2022-10-10,0.26922712751601613,15.87454891204834,12.645052909851074,12.6687650680542,21.34876823425293,16.035240740740743,12.51,12.51,21.990504166666664
2022-10-11,0.26894354265512427,15.868243217468262,12.6051607131958,12.624707221984863,21.3048152923584,16.035240740740743,12.51975,12.51975,21.99289305555555
2022-10-12,0.2697097921439302,15.87098503112793,12.624176025390625,12.645983695983887,21.326074600219727,16.035240740740743,12.524166666666666,12.524166666666666,21.993243055555556
2022-10-13,0.27091591608214594,15.875234603881836,12.649541854858398,12.67388916015625,21.35420799255371,16.022907407407406,12.505999999999998,12.505999999999998,21.984993055555556
2022-10-14,0.27167834144970193,15.894662857055664,12.742009162902832,12.771565437316895,21.453237533569336,16.016657407407408,12.4875,12.4875,21.968909722222225
2022-10-15,0.2714146925391907,15.894511222839355,12.741034507751465,12.770402908325195,21.45195770263672,15.989907407407408,12.441333333333331,12.441333333333331,21.92782638888889
2022-10-16,0.27031288001959236,15.900261878967285,12.764909744262695,12.794748306274414,21.476951599121094,15.98299074074074,12.408083333333334,12.408083333333334,21.875826388888886
2022-10-17,0.2683564143225702,15.90012264251709,12.764264106750488,12.794066429138184,21.476247787475586,15.982574074074074,12.409833333333331,12.409833333333331,21.872243055555554
2022-10-18,0.26637530212811644,15.897247314453125,12.751907348632812,12.781228065490723,21.462831497192383,15.989490740740742,12.43325,12.43325,21.881243055555558
2022-10-19,0.26444465204571943,15.89431095123291,12.739266395568848,12.768126487731934,21.449357986450195,15.984074074074073,12.424666666666665,12.424666666666665,21.873467592592597
2022-10-20,0.26196788730256926,15.888075828552246,12.71226692199707,12.740318298339844,21.42110824584961,15.979657407407407,12.400333333333332,12.400333333333332,21.854189814814813
2022-10-21,0.2607823932166103,15.875357627868652,12.649744987487793,12.673980712890625,21.35411834716797,15.97599074074074,12.384583333333333,12.384583333333333,21.84285648148148
2022-10-22,0.26016665653478827,15.875533103942871,12.650691986083984,12.675005912780762,21.35513687133789,15.975490740740742,12.37275,12.37275,21.830023148148147
2022-10-23,0.26080028453885223,15.876078605651855,12.653600692749023,12.678126335144043,21.358266830444336,15.975907407407409,12.38325,12.38325,21.82868981481482
2022-10-24,0.263177335972032,15.880316734313965,12.676172256469727,12.702629089355469,21.383058547973633,15.98099074074074,12.414166666666667,12.414166666666667,21.83985648148148
2022-10-25,0.265999361977025,15.889730453491211,12.721134185791016,12.750358581542969,21.431642532348633,15.99649074074074,12.443999999999999,12.443999999999999,21.863939814814813
2022-10-26,0.2688696930916712,15.892906188964844,12.735321044921875,12.765174865722656,21.44690704345703,15.995824074074076,12.450750000000001,12.450750000000001,21.866606481481483
2022-10-27,0.271771037917667,15.895530700683594,12.747482299804688,12.778104782104492,21.460391998291016,15.995907407407406,12.448583333333335,12.448583333333335,21.85985648148148
2022-10-28,0.27423368606292664,15.911781311035156,12.812217712402344,12.843435287475586,21.527952194213867,15.99240740740741,12.431166666666666,12.431166666666666,21.854356481481485
2022-10-29,0.27561604838873077,15.921587944030762,12.847108840942383,12.87747859954834,21.562612533569336,15.98924074074074,12.415083333333335,12.415083333333335,21.84722685185185
2022-10-30,0.27557469393849593,15.932799339294434,12.886248588562012,12.915985107421875,21.602617263793945,15.98924074074074,12.4075,12.4075,21.840643518518515
2022-10-31,0.2743348515485893,15.935242652893066,12.894820213317871,12.924543380737305,21.611753463745117,15.989240740740742,12.405583333333334,12.405583333333334,21.83960185185185
2022-11-01,0.26961426780808345,15.937097549438477,12.901421546936035,12.93115234375,21.619007110595703,15.989240740740742,12.406666666666666,12.406666666666666,21.839435185185184
2022-11-02,0.26508520805789487,15.94552230834961,12.929300308227539,12.95844554901123,21.647733688354492,15.989240740740742,12.416166666666667,12.416166666666667,21.84635185185185
2022-11-03,0.26152428015944984,15.953176498413086,12.954090118408203,12.982926368713379,21.67394256591797,15.99649074074074,12.437416666666667,12.437416666666667,21.859018518518518
2022-11-04,0.25917570521165767,15.952678680419922,12.953266143798828,12.982375144958496,21.674245834350586,15.99990740740741,12.451666666666666,12.451666666666666,21.867185185185182
2022-11-05,0.2588332264554847,15.958942413330078,12.974251747131348,13.00401496887207,21.698801040649414,15.998157407407406,12.443083333333334,12.443083333333334,21.858601851851855
2022-11-06,0.2565096039354909,15.962409973144531,12.985740661621094,13.015950202941895,21.712677001953125,15.955824074074076,12.380416666666667,12.380416666666667,21.800435185185187
2022-11-07,0.2523338700465498,15.961332321166992,12.982206344604492,13.012374877929688,21.708412170410156,15.937324074074073,12.346583333333333,12.346583333333333,21.76985185185185
2022-11-08,0.24712732927730574,15.963427543640137,12.989076614379883,13.019465446472168,21.71674156188965,16.018416666666667,12.448166666666667,12.448166666666667,21.81095370370371
